NU_ANO_CENSO;ID_TURMA;NO_TURMA;TX_HR_INICIAL;TX_MI_INICIAL;NU_DURACAO_TURMA;NU_MATRICULAS;TP_MEDIACAO_DIDATICO_PEDAGO;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;TP_ETAPA_ENSINO;CO_CURSO_EDUC_PROFISSIONAL;TP_TIPO_TURMA;IN_MAIS_EDUCACAO;NU_DIAS_ATIVIDADE;IN_DIA_SEMANA_DOMINGO;IN_DIA_SEMANA_SEGUNDA;IN_DIA_SEMANA_TERCA;IN_DIA_SEMANA_QUARTA;IN_DIA_SEMANA_QUINTA;IN_DIA_SEMANA_SEXTA;IN_DIA_SEMANA_SABADO;CO_TIPO_ATIVIDADE_1;CO_TIPO_ATIVIDADE_2;CO_TIPO_ATIVIDADE_3;CO_TIPO_ATIVIDADE_4;CO_TIPO_ATIVIDADE_5;CO_TIPO_ATIVIDADE_6;IN_BRAILLE;IN_RECURSOS_BAIXA_VISAO;IN_PROCESSOS_MENTAIS;IN_ORIENTACAO_MOBILIDADE;IN_SINAIS;IN_COMUNICACAO_ALT_AUMENT;IN_ENRIQ_CURRICULAR;IN_SOROBAN;IN_INFORMATICA_ACESSIVEL;IN_PORT_ESCRITA;IN_AUTONOMIA_ESCOLAR;IN_DISC_QUIMICA;IN_DISC_FISICA;IN_DISC_MATEMATICA;IN_DISC_BIOLOGIA;IN_DISC_CIENCIAS;IN_DISC_LINGUA_PORTUGUESA;IN_DISC_LINGUA_INGLES;IN_DISC_LINGUA_ESPANHOL;IN_DISC_LINGUA_FRANCES;IN_DISC_LINGUA_OUTRA;IN_DISC_LINGUA_INDIGENA;IN_DISC_ARTES;IN_DISC_EDUCACAO_FISICA;IN_DISC_HISTORIA;IN_DISC_GEOGRAFIA;IN_DISC_FILOSOFIA;IN_DISC_ENSINO_RELIGIOSO;IN_DISC_ESTUDOS_SOCIAIS;IN_DISC_SOCIOLOGIA;IN_DISC_EST_SOCIAIS_SOCIOLOGIA;IN_DISC_INFORMATICA_COMPUTACAO;IN_DISC_PROFISSIONALIZANTE;IN_DISC_ATENDIMENTO_ESPECIAIS;IN_DISC_DIVER_SOCIO_CULTURAL;IN_DISC_LIBRAS;IN_DISC_PEDAGOGICAS;IN_DISC_OUTRAS;CO_ENTIDADE;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_CONVENIADA_PP;TP_CONVENIO_PODER_PUBLICO;IN_MANT_ESCOLA_PRIVADA_EMP;IN_MANT_ESCOLA_PRIVADA_ONG;IN_MANT_ESCOLA_PRIVADA_SIND;IN_MANT_ESCOLA_PRIVADA_SIST_S;IN_MANT_ESCOLA_PRIVADA_S_FINS;TP_REGULAMENTACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_EDUCACAO_INDIGENA
2016;2514234;"1º ANO";07;30;240;23;1;0;1;0;0;14;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;1;0;"";0;0;"";"";"";0;"";0;15555640;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;2514232;"3º ANO";07;30;240;21;1;0;1;0;0;16;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;1;0;"";0;0;"";"";"";0;"";0;15555640;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;2514231;"4º ANO";07;30;240;15;1;0;1;0;0;17;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;1;0;"";0;0;"";"";"";0;"";0;15555640;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;2514230;"5º ANO";07;30;240;17;1;0;1;0;0;18;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;1;0;"";0;0;"";"";"";0;"";0;15555640;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8593123;M1024NU;18;20;220;8;1;0;0;0;1;40;3045;0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";"";"";"";"";15588947;1;1503;15007;15;1501402;150140205;1;1;"";"";"";"";"";"";"";"";1;0;0
2016;2743248;"JARDIM I";07;45;240;7;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15588890;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;2743252;"1º SERIE 2º ANO";07;30;300;9;1;0;1;0;0;15;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15588890;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8620068;"KARATE 2";16;30;60;15;1;"";"";"";"";"";"";4;"";1;0;0;0;0;0;1;0;22023;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15165850;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;2;0;0
2016;8616763;FETE07;14;00;240;2;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;1;0;0;0;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15203204;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8561589;"CURSO TECNICO EM REABILITACAO EM DEPENDENTES QUIMICOS";14;00;195;164;1;0;0;0;1;40;1024;0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";"";"";"";"";15168220;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8602312;"JARDIM I";07;30;210;5;1;0;1;0;0;2;"";0;"";6;0;1;1;1;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15156036;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;2743251;"2ºSERIE 3º ANO";07;30;300;16;1;0;1;0;0;16;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15588890;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;2743250;"3º SERIE 4º ANO";07;30;300;15;1;0;1;0;0;17;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15588890;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;2743249;"4º SERIE 5º ANO";07;30;300;6;1;0;1;0;0;18;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15588890;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8625524;FETE01;13;30;240;7;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;1;1;1;0;1;1;1;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15140664;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8593078;M1033TX;13;00;320;18;1;0;0;0;1;40;3039;0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";"";"";"";"";15588947;1;1503;15007;15;1501402;150140205;1;1;"";"";"";"";"";"";"";"";1;0;0
2016;8620063;"MUSICA 1";15;00;60;39;1;"";"";"";"";"";"";4;"";1;0;0;1;0;0;0;0;11007;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15165850;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;2;0;0
2016;8586577;AEET01;14;00;180;5;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;0;0;0;0;0;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15039927;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;1130708;"6º ANO A";07;30;270;24;1;0;1;0;0;19;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;"";0;0;0;"";"";"";0;"";0;15037886;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8598863;AEET02;13;30;60;2;1;"";"";"";"";"";"";5;"";2;0;0;1;0;1;0;0;"";"";"";"";"";"";0;0;1;0;1;0;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15567788;1;1503;15007;15;1501402;150140260;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8590403;FETE02;14;00;180;3;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";1;1;1;1;1;0;1;0;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15039900;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8590660;"1º ANO";07;30;240;10;1;0;1;0;0;4;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;1;0;"";0;0;"";"";"";0;"";0;15140008;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;1130706;"8º ANO A";07;30;270;61;1;0;1;0;0;21;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;"";0;0;0;"";"";"";0;"";0;15037886;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;1130707;"7º ANO A";07;30;270;42;1;0;1;0;0;20;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;"";0;0;0;"";"";"";0;"";0;15037886;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;1130703;"1ª SERIE B";07;30;325;58;1;0;1;0;0;25;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;0;1;1;1;1;0;"";1;1;0;"";"";"";0;"";0;15037886;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;1129900;"3ª SERIE A";07;30;320;101;1;0;1;0;0;27;"";0;"";6;0;1;1;1;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;0;1;1;1;1;0;"";1;1;0;"";"";"";0;"";0;15037886;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8551565;FENE01;19;00;200;3;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;0;1;0;1;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15573206;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8602544;FEME02;07;30;240;6;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;1;1;1;1;1;1;1;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15042294;1;1503;15007;15;1501402;150140260;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8574164;FETE01;13;30;240;11;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;0;0;0;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15039706;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";0;0;0
2016;8574462;"ENFERMAGEM ENF13N";19;00;180;7;1;0;0;0;1;40;1006;0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";"";"";"";"";15162125;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;2;0;0
2016;8582940;M1361NX;18;20;220;30;1;0;0;0;1;40;6080;0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";"";"";"";"";15588947;1;1503;15007;15;1501402;150140205;1;1;"";"";"";"";"";"";"";"";1;0;0
2016;8602316;"2 ANO";07;00;285;2;1;0;1;0;0;15;"";0;"";6;0;1;1;1;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15156036;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8551588;FETE02;13;30;240;4;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;0;1;0;1;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15573206;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8684019;2AM;07;30;240;10;1;0;1;0;0;15;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;0;0;"";0;1;"";"";"";0;"";0;15566013;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8684025;EM1AM;07;30;335;28;1;0;1;0;0;25;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;1;0;0;0;1;1;1;1;1;0;"";1;1;0;"";"";"";0;"";0;15566013;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8593142;M1624TV;13;00;320;15;1;0;0;0;1;40;11175;0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";"";"";"";"";15588947;1;1503;15007;15;1501402;150140205;1;1;"";"";"";"";"";"";"";"";1;0;0
2016;8551735;FETE01;13;30;240;8;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;1;0;0;1;0;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15039757;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;4134283;F3T901-ANEXO;13;00;270;19;1;0;1;0;0;16;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15573702;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;4134280;F5T901-ANEXO;13;00;270;24;1;0;1;0;0;18;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15573702;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8672209;"EDUCACAO VISOMOTRIZ";08;00;240;1;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;0;1;0;0;0;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15517659;1;1503;15007;15;1501402;150140205;4;1;4;0;"";0;1;0;0;1;0;0;0
2016;8672219;"PSICOMOTRICIDADE VESP";13;30;240;1;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;0;1;0;0;0;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15517659;1;1503;15007;15;1501402;150140205;4;1;4;0;"";0;1;0;0;1;0;0;0
2016;4134275;F2M901-ANEXO;07;00;270;22;1;0;1;0;0;15;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15573702;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;1130704;"1ª SERIE A";07;30;325;71;1;0;1;0;0;25;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;0;1;1;1;1;0;"";1;1;0;"";"";"";0;"";0;15037886;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8619713;M3MR03;07;00;270;32;1;0;1;0;0;27;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;0;1;1;1;1;0;"";1;1;0;"";"";"";0;"";0;15043568;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";0;0;0
2016;2864481;"JARDIM II";07;30;240;8;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15563324;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8590604;M1024TX;13;00;320;15;1;0;0;0;1;40;3045;0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";"";"";"";"";15588947;1;1503;15007;15;1501402;150140205;1;1;"";"";"";"";"";"";"";"";1;0;0
2016;5824515;"JARDIM II";07;30;240;11;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15162168;1;1503;15007;15;1501402;150140245;4;1;1;0;"";1;0;0;0;0;2;0;0
2016;5825445;"2º ANO";07;30;255;11;1;0;1;0;0;15;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;1;0;"";0;1;"";"";"";0;"";0;15162168;1;1503;15007;15;1501402;150140245;4;1;1;0;"";1;0;0;0;0;2;0;0
2016;1130702;"2ª SERIE A";07;30;325;57;1;0;1;0;0;26;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;0;1;1;1;1;0;"";1;1;0;"";"";"";0;"";0;15037886;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;1130701;"2ª SERIE B";07;30;325;62;1;0;1;0;0;26;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;0;1;1;1;1;0;"";1;1;0;"";"";"";0;"";0;15037886;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8608438;MET01;13;30;90;30;1;"";"";"";"";"";"";4;1;5;0;1;1;1;1;1;0;11006;22019;31014;39999;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15140657;1;1503;15007;15;1501402;150140260;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8586031;FETE01;14;00;210;10;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;0;0;0;0;0;0;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15039722;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";0;0;0
2016;8586330;EJA-AF04-N;19;30;120;27;1;0;0;1;0;70;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;"";0;0;0;"";"";"";0;"";1;15588866;1;1503;15007;15;1501402;150140260;4;1;1;0;"";0;0;0;1;0;1;0;0
2016;2864479;"2º ANO";07;30;240;15;1;0;1;0;0;15;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;0;0;0;1;1;"";1;0;"";"";"";0;"";0;15563324;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8669083;"MAIS EDUCACAO TARDE 02";13;30;270;30;1;"";"";"";"";"";"";4;1;2;0;1;0;1;0;0;0;22019;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15042472;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;2864477;"4º ANO";07;30;240;21;1;0;1;0;0;17;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;0;0;0;1;1;"";1;0;"";"";"";0;"";1;15563324;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;2864475;"6º ANO";07;30;240;15;1;0;1;0;0;19;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";0;0;1;"";"";"";0;"";1;15563324;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;2864474;"7º ANO";07;30;240;10;1;0;1;0;0;20;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";0;0;1;"";"";"";0;"";1;15563324;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;1130705;"9º ANO A";07;30;270;39;1;0;1;0;0;41;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;"";0;0;0;"";"";"";0;"";0;15037886;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8670344;"PEC - PRATICAS EDUCACIONAIS DO COTIDIANO";08;00;240;5;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;0;0;1;0;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15517659;1;1503;15007;15;1501402;150140205;4;1;4;0;"";0;1;0;0;1;0;0;0
2016;8684007;"5ª ANO MANHA";07;30;240;23;1;0;1;0;0;18;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;1;0;"";0;0;"";"";"";0;"";1;15159000;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8652871;FETE01;13;00;240;5;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";1;1;1;1;1;0;0;0;0;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043576;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";0;0;0
2016;8582965;FEME01;07;00;270;2;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040046;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8620056;"CAPOEIRA 2";15;00;60;11;1;"";"";"";"";"";"";4;"";1;0;0;1;0;0;0;0;15001;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15165850;1;1503;15007;15;1501402;150140260;4;1;1;0;"";1;0;0;0;0;2;0;0
